id,province_name,city_name,area_name,address,shop_name,site_type,site_type_code,lng_wgs84,lat_wgs84
133,北京市,北京市,朝阳区,姚家园路甲1号(朝阳公园),活力东方购物广场,购物服务;商场;购物中心,60101,116.5162294,39.93937016
134,北京市,北京市,朝阳区,朝阳北路101号,朝阳大悦城,购物服务;商场;购物中心,60101,116.5130973,39.923382
135,北京市,北京市,朝阳区,劲松南路11号,兆佳商场,购物服务;商场;普通商场,60102,116.4494372,39.8804926
136,北京市,北京市,朝阳区,建国门外,北京外交人员免税商店,购物服务;商场;免税品店,60103,116.4306405,39.91109397
137,北京市,北京市,朝阳区,南三里屯路一号通盈中心1f&2f见境,见境TRENDS,购物服务;商场;普通商场,60102,116.4489586,39.93019837
138,北京市,北京市,朝阳区,广顺北大街33号,凯德MALL(望京店),购物服务;商场;购物中心,60101,116.4625651,39.99164761
139,北京市,北京市,朝阳区,红军营南路天朗园c座,北辰购物中心美食城,购物服务;商场;购物中心,60101,116.4079541,40.03082476
140,北京市,北京市,朝阳区,酒仙桥路18号,颐堤港,购物服务;商场;购物中心,60101,116.4852697,39.96842521
141,北京市,北京市,朝阳区,枣营南里10号,时尚258广场,购物服务;商场;普通商场,60102,116.4655984,39.9433995
142,北京市,北京市,朝阳区,工人体育场东路20号,春平广场,购物服务;商场;购物中心,60101,116.4449153,39.92291206
143,北京市,北京市,朝阳区,朝阳门外大街12号,昆泰商城,购物服务;商场;普通商场,60102,116.4387389,39.92146909
144,北京市,北京市,朝阳区,建国门外大街22号,赛特购物中心,购物服务;商场;购物中心,60101,116.4354181,39.90629286
145,北京市,北京市,朝阳区,京顺路111号,比如世界购物中心,购物服务;商场;购物中心,60101,116.4557292,39.96671353
146,北京市,北京市,朝阳区,朝阳路十里堡乙2号,新城市广场(朝阳路辅路),购物服务;商场;普通商场,60102,116.4996097,39.91399206
147,北京市,北京市,朝阳区,西直河中心街甲1号,华联生活超市,购物服务;商场;购物中心,60101,116.5216497,39.84313555
148,北京市,北京市,朝阳区,朝阳公园路6号院,蓝色港湾国际商区,购物服务;商场;购物中心,60101,116.4695947,39.94811511
149,北京市,北京市,朝阳区,光华路甲9号,世贸天阶,购物服务;商场;购物中心,60101,116.445898,39.91516942
150,北京市,北京市,朝阳区,东大桥路9号,北京侨福芳草地购物中心,购物服务;商场;购物中心,60101,116.442649,39.91827767
