id,province_name,city_name,area_name,address,shop_name,site_type,site_type_code,lng_wgs84,lat_wgs84,fnid
237,北京市,北京市,朝阳区,东三环中路7号,财富购物中心(兆丰街),购物服务;商场;购物中心|购物服务;商场;普通商场,060101|060102,116.4527595,39.91607453,150292
238,北京市,北京市,朝阳区,北苑路42号,K酷时尚广场,购物服务;商场;购物中心,60101,116.4127822,40.03201273,186692
239,北京市,北京市,朝阳区,小武基路f1层附近,欢乐购物(金蝉北路),购物服务;商场;普通商场,60102,116.4956065,39.86601939,133885
240,北京市,北京市,朝阳区,朝阳门南大街16号,东方圣元(装修中),购物服务;商场;普通商场,60102,116.42999569999999,39.91460686,149570
241,北京市,北京市,朝阳区,日坛北路19号,日坛国际贸易中心B区,购物服务;商场;购物中心,60101,116.43645,39.91783615,150286
242,北京市,北京市,朝阳区,十八里店横街子百分百购物中心2层,百分百购物广场,购物服务;商场;普通商场,60102,116.5021114,39.82235437,120321
243,北京市,北京市,朝阳区,建国路77-81号,华贸购物中心东区,购物服务;商场;购物中心,60101,116.47547879999999,39.9079542,147444
244,北京市,北京市,朝阳区,建国路93号院万达广场A座,新世界百货(大望路店),购物服务;商场;购物中心,60101,116.4664568,39.90804023,147441
245,北京市,北京市,朝阳区,酒仙桥路39号,久隆百货,购物服务;商场;普通商场,60102,116.48898670000001,39.96047654,163870
246,北京市,北京市,朝阳区,南磨房路16号院甲1-4,工美大厦,商务住宅;楼宇;商务写字楼|购物服务;商场;商场,120201|060100,116.46996019999999,39.882745899999996,139588
247,北京市,北京市,朝阳区,建国门外大街乙12号,双子座购物中心,购物服务;商场;购物中心,60101,116.4426425,39.90625517,146718
248,北京市,北京市,朝阳区,清河营中街2号院1,阳光邻里,购物服务;专卖店;儿童用品店|购物服务;商场;普通商场,061207|060102,116.4351868,40.04638944,190984
249,北京市,北京市,朝阳区,酒仙桥路颐堤港北侧,新港商城,购物服务;商场;普通商场,60102,116.4847756,39.97026968,167439
250,北京市,北京市,朝阳区,建国路15号,北岸商业广场,购物服务;商场;商场,60100,116.57539409999998,39.91246817,148906
251,北京市,北京市,朝阳区,将台路6号,丽都广场,购物服务;商场;购物中心,60101,116.4724253,39.97593286,168863
252,北京市,北京市,朝阳区,[],恒大城市广场(建设中),购物服务;商场;购物中心,60101,116.5270361,39.96759293,166025
253,北京市,北京市,朝阳区,北苑家园秋实街1号,易事达广场,购物服务;商场;购物中心,60101,116.4152757,40.04118624,189549
254,北京市,北京市,朝阳区,左家庄北里58号Master领寓大厦,天虹商场(北京国展天虹),购物服务;商场;购物中心,60101,116.43603300000001,39.95761183,163138
255,北京市,北京市,朝阳区,朝阳门外大街18号,丰联广场,购物服务;商场;普通商场,60102,116.4321902,39.92227589,151713
256,北京市,北京市,朝阳区,新源南路甲1号,佳亿广场,购物服务;商场;普通商场,60102,116.45212350000001,39.94851676,160288
257,北京市,北京市,朝阳区,湖光北街9号,旺角购物广场(南湖东园西北),购物服务;商场;购物中心,60101,116.457353,40.00045909,176712
258,北京市,北京市,朝阳区,垡头街西里6号,万福成商场,购物服务;商场;普通商场,60102,116.50449209999998,39.86444683,133888
259,北京市,北京市,朝阳区,建国路91号,金地广场,购物服务;商场;购物中心,60101,116.46821990000001,39.90791,147441
260,北京市,北京市,朝阳区,东三环北路38号,好世界商业广场,购物服务;商场;购物中心,60101,116.4573291,39.92014026,151008
261,北京市,北京市,朝阳区,紫南家园108号楼,华瀚商业中心,购物服务;商场;普通商场,60102,116.4904659,39.87513058,136739
262,北京市,北京市,朝阳区,朝阳北路管庄路口往东200米龙湖长楹天街购物中心东区F3层东区-3F-21,天街,购物服务;商场;普通商场,60102,116.59750220000001,39.92387683,152483
263,北京市,北京市,朝阳区,团结湖南里与团结湖路交叉口西50米,base,购物服务;商场;普通商场,60102,116.4605301,39.92234616,151723
264,北京市,北京市,朝阳区,红事会路柏阳景园C区H座,华创生活广场(五方桥店),购物服务;商场;普通商场,60102,116.54794229999999,39.87128682,136044
265,北京市,北京市,朝阳区,民族园路2-9号,唐人街(西门),购物服务;商场;商场,60100,116.38391100000001,39.98033729,170260
266,北京市,北京市,朝阳区,新源南路1-3号B座附近,时尚佳亿,购物服务;商场;商场,60100,116.4537624,39.94900855,160288
267,北京市,北京市,朝阳区,光华路甲9号世贸天阶南街F1,世贸天阶南街S1,购物服务;商场;购物中心,60101,116.44447620000001,39.91484949,149575
268,北京市,北京市,朝阳区,朝阳北路管庄路口往东200米,龙湖长楹商业街东区,购物服务;商场;购物中心|购物服务;特色商业街;特色商业街,060101|061000,116.596005,39.92409216,152483
269,北京市,北京市,朝阳区,十八里店乡十里河村168号,大方国际养生城,购物服务;商场;购物中心,60101,116.4596706,39.85594613,131016
270,北京市,北京市,朝阳区,日坛路1号日坛宾馆一楼1598号,九九龄商场,购物服务;商场;普通商场,60102,116.43442979999999,39.9156148,149572
271,北京市,北京市,朝阳区,朝阳北路管庄路口往东200米,龙湖长楹天街购物中心西区,购物服务;商场;购物中心,60101,116.5917206,39.92389058,152481
272,北京市,北京市,朝阳区,幸福三村四巷与新东路交叉口西100米,耀莱SR中心,购物服务;商场;普通商场,60102,116.4434969,39.93624864,156001
273,北京市,北京市,朝阳区,朝阳北路20号院,陆港城,购物服务;商场;购物中心,60101,116.5884751,39.92405635,152480
274,北京市,北京市,朝阳区,呼家楼街道光华路9号世贸天阶A座,世贸天阶南街,购物服务;商场;购物中心,60101,116.4456514,39.91471292,149576
275,北京市,北京市,朝阳区,光华路9号世贸天阶北街F1号,北街N5,购物服务;商场;商场,60100,116.4469648,39.91558165,149576
276,北京市,北京市,朝阳区,光华路9号世贸天阶北街F1号,北街N3,购物服务;商场;商场,60100,116.44635819999999,39.91571036,149576
277,北京市,北京市,朝阳区,来广营清苑路水岸南街1010号,悦泽港,购物服务;商场;普通商场,60102,116.4267493,40.05093633,192409
278,北京市,北京市,朝阳区,石佛营101号,新七彩商业中心A区,购物服务;商场;购物中心,60101,116.50177920000002,39.9359646,156021
279,北京市,北京市,朝阳区,平房镇青年路32号,益民购物中心,购物服务;商场;购物中心,60101,116.5118882,39.92138164,151740
280,北京市,北京市,朝阳区,市政路,天岳恒商业中心,购物服务;商场;普通商场,60102,116.50732520000001,39.93237203,155309
281,北京市,北京市,朝阳区,日坛北路17号,日坛国际贸易中心B座,购物服务;商场;购物中心,60101,116.436479,39.91810319,150286
282,北京市,北京市,朝阳区,三里屯南,三里屯3·3,购物服务;商场;购物中心,60101,116.4487493,39.935514700000006,156003
283,北京市,北京市,朝阳区,望京街9号,望京国际商业中心,购物服务;商场;普通商场,60102,116.481991,39.98742281,172436
284,北京市,北京市,朝阳区,雅宝路1号,国雅大厦,购物服务;商场;普通商场,60102,116.4341473,39.91478536,149572
285,北京市,北京市,朝阳区,日坛北路17号,日坛国际贸易中心A座,购物服务;商场;购物中心,60101,116.4354838,39.91828546,151000
286,北京市,北京市,朝阳区,东四环南路9号燕莎奥特莱斯C座B1层,北京燕莎奥特莱斯购物中心C座(北入口),购物服务;商场;购物中心,60101,116.48014579999999,39.87749203,137449
287,北京市,北京市,朝阳区,雅宝路6号,雅宝体育大厦,购物服务;商场;普通商场,60102,116.4312882,39.91525178,149571
